distX;distY;myGunHeading;velocityX;velocityY;hit
-16.31;-175.72;165.00;-2.68;-4.22;1
-14.77;-176.51;155.00;-2.68;-4.22;0
-20.37;-179.33;170.00;-2.68;-4.22;1
-22.18;-178.63;175.00;-5.36;-8.44;1
-15.34;-176.20;160.00;-5.36;-8.44;0
-24.43;-177.87;180.00;-2.68;-4.22;0
-29.79;-181.32;185.00;-2.68;-4.22;0
-32.90;-180.56;190.00;-5.36;-8.44;0
-36.45;-179.85;195.00;-2.68;-4.22;0
-43.10;-183.47;200.00;-2.68;-4.22;0
-47.49;-182.99;205.00;-5.36;-8.44;0
-52.28;-182.68;210.00;-2.68;-4.22;0
-60.14;-186.79;215.00;-2.68;-4.22;0
-65.69;-186.92;220.00;-5.36;-8.44;0
-71.58;-187.31;225.00;-2.68;-4.22;0
-80.48;-192.22;230.00;-2.68;-4.22;0
328.05;45.84;240.00;0.00;0.00;0
289.78;54.32;280.00;0.00;0.00;1
323.72;48.34;245.00;0.00;0.00;0
319.19;50.45;250.00;0.00;0.00;0
314.49;52.16;255.00;0.00;0.00;0
309.66;53.46;260.00;0.00;0.00;0
304.74;54.32;265.00;0.00;0.00;0
299.76;54.76;270.00;0.00;0.00;0
294.76;54.76;275.00;0.00;0.00;0
284.85;53.46;285.00;0.00;0.00;0
262.37;42.97;310.00;0.00;0.00;0
255.00;36.22;320.00;0.00;0.00;0
258.54;39.76;315.00;0.00;0.00;0
266.46;45.84;305.00;0.00;0.00;0
251.79;32.39;325.00;0.00;0.00;0
270.79;48.34;300.00;0.00;0.00;0
280.02;52.16;290.00;0.00;0.00;0
248.92;28.29;330.00;0.00;0.00;0
275.33;50.45;295.00;0.00;0.00;0
-124.07;-366.83;130.00;-5.36;-8.44;0
-124.94;-371.76;135.00;0.00;0.00;0
-125.37;-376.74;140.00;0.00;0.00;0
-125.37;-381.74;145.00;0.00;0.00;0
-124.94;-386.72;150.00;0.00;0.00;0
-124.07;-391.64;155.00;0.00;0.00;0
-122.77;-396.47;160.00;0.00;0.00;1
-121.06;-401.17;165.00;0.00;0.00;1
80.00;-160.00;0.00;0.00;0.00;0
159.56;4.98;5.00;0.00;0.00;0
157.84;9.75;10.00;0.00;0.00;0
155.29;-47.63;160.00;0.00;0.00;0
160.21;-48.49;165.00;0.00;0.00;0
140.41;-282.86;170.00;0.00;0.00;0
129.30;-293.47;175.00;-7.07;-7.07;0
106.99;-313.38;185.00;-7.07;-7.07;1
118.18;-303.64;180.00;-7.07;-7.07;0
86.68;-326.22;190.00;-3.54;-3.54;0
75.27;-335.12;195.00;-7.07;-7.07;0
72.73;-340.08;200.00;-3.54;-3.54;0
60.96;-348.18;205.00;-7.07;-7.07;0
48.95;-355.92;210.00;-7.07;-7.07;0
265.74;-206.90;230.00;0.00;0.00;1
262.74;-202.57;235.00;0.00;0.00;1
36.67;-363.32;215.00;-7.07;-7.07;0
269.16;-173.60;265.00;0.00;0.00;1
265.16;-214.82;220.00;0.00;0.00;0
268.73;-168.62;270.00;0.00;0.00;1
267.86;-163.70;275.00;0.00;0.00;1
262.88;-210.99;225.00;0.00;0.00;0
92.17;11.33;280.00;0.00;0.00;1
87.24;12.20;285.00;0.00;0.00;1
264.86;-198.04;240.00;0.00;0.00;0
266.57;-193.34;245.00;0.00;0.00;0
267.86;-188.51;250.00;0.00;0.00;0
268.73;-183.58;255.00;0.00;0.00;0
79.76;16.97;295.00;0.00;0.00;0
269.16;-178.60;260.00;0.00;0.00;0
85.13;16.73;290.00;-3.21;-3.83;0
-80.00;80.00;0.00;0.00;0.00;0
-80.44;84.98;5.00;0.00;0.00;0
-239.56;230.02;10.00;0.00;0.00;0
-238.70;225.09;15.00;0.00;0.00;0
-237.40;220.27;20.00;0.00;0.00;0
-221.46;195.24;50.00;0.00;0.00;1
-217.63;192.03;55.00;0.00;0.00;1
-235.69;215.57;25.00;0.00;0.00;0
-213.54;189.16;60.00;0.00;0.00;1
-233.58;211.04;30.00;0.00;0.00;0
-209.21;186.66;65.00;0.00;0.00;1
-231.08;206.71;35.00;0.00;0.00;0
-208.21;181.01;70.00;0.00;0.00;1
-207.05;175.77;75.00;-3.54;-3.54;1
-228.21;202.61;40.00;0.00;0.00;0
-209.29;167.40;80.00;-3.54;-3.54;1
-207.90;163.00;85.00;-7.07;-7.07;1
-206.45;159.03;90.00;-3.54;-3.54;1
-225.00;198.78;45.00;0.00;0.00;0
-208.52;151.96;95.00;-3.54;-3.54;1
-56.84;27.60;135.00;0.00;0.00;0
-60.67;24.39;130.00;0.00;0.00;0
-64.77;21.52;125.00;0.00;0.00;0
-69.10;19.02;120.00;0.00;0.00;0
-207.08;148.86;100.00;-7.07;-7.07;0
-73.63;16.90;115.00;-0.44;9.98;0
-205.69;146.19;105.00;-3.54;-3.54;0
-207.93;140.41;110.00;-3.54;-3.54;0
-310.10;262.05;20.00;0.00;0.00;0
-313.32;260.38;25.00;0.00;0.00;0
-316.85;263.92;30.00;0.00;0.00;0
-320.68;261.63;35.00;0.00;0.00;0
-404.61;119.05;55.00;-3.54;-3.54;1
-373.37;135.90;40.00;-7.07;-7.07;0
-384.77;125.83;45.00;-3.54;-3.54;0
-392.84;124.41;50.00;-3.54;-3.54;0
-412.98;116.81;60.00;-7.07;-7.07;0
-353.07;267.92;70.00;0.00;0.00;0
-358.07;267.92;75.00;0.00;0.00;0
-389.36;27.79;55.00;0.00;0.00;0
-385.26;24.92;60.00;0.00;0.00;0
-380.93;22.42;65.00;0.00;0.00;0
-361.95;16.43;85.00;0.00;0.00;1
-356.97;16.00;90.00;0.00;0.00;1
-376.40;20.31;70.00;0.00;0.00;0
-371.70;18.60;75.00;0.00;0.00;0
-366.87;17.30;80.00;0.00;0.00;0
-351.97;16.00;95.00;0.00;0.00;0
-346.99;16.43;100.00;0.00;0.00;0
-342.06;17.30;105.00;0.00;0.00;0
-332.54;20.31;115.00;0.00;0.00;1
-323.67;24.92;125.00;0.00;0.00;0
-337.23;18.60;110.00;0.00;0.00;0
-328.00;22.42;120.00;0.00;0.00;0
-313.10;105.28;35.00;0.00;0.00;0
-315.96;109.37;40.00;0.00;0.00;0
-319.18;113.20;45.00;0.00;0.00;0
-322.71;116.74;50.00;0.00;0.00;0
-339.50;127.44;70.00;0.00;0.00;1
-326.54;119.95;55.00;0.00;0.00;0
-330.64;122.82;60.00;0.00;0.00;0
-334.97;125.32;65.00;0.00;0.00;0
-344.20;129.15;75.00;0.00;0.00;0
-349.03;130.44;80.00;0.00;0.00;0
-353.95;131.31;85.00;0.00;0.00;0
-358.93;131.74;90.00;0.00;0.00;0
-363.93;131.74;95.00;0.00;0.00;0
-368.91;131.31;100.00;0.00;0.00;0
-160.00;-80.00;0.00;0.00;0.00;1
-0.44;84.98;5.00;0.00;0.00;1
-2.16;89.75;10.00;0.00;0.00;1
-5.12;94.06;15.00;-2.16;9.75;1
-9.19;97.66;20.00;-3.82;9.23;1
-14.23;100.32;25.00;-5.37;8.43;1
-153.58;-108.96;30.00;0.00;0.00;1
-151.08;-113.29;35.00;0.00;0.00;1
-148.21;-117.39;40.00;0.00;0.00;1
-145.00;-121.22;45.00;0.00;0.00;1
-141.46;-124.76;50.00;0.00;0.00;1
-137.63;-127.97;55.00;0.00;0.00;1
-293.54;-50.84;60.00;0.00;0.00;1
-289.21;-53.34;65.00;0.00;0.00;1
-288.21;-58.99;70.00;0.00;0.00;1
-290.58;-67.77;75.00;-3.54;-3.54;1
-292.82;-76.13;80.00;-7.07;-7.07;1
-294.97;-84.07;85.00;-7.07;-7.07;1
-297.06;-91.58;90.00;-7.07;-7.07;1
-299.13;-98.65;95.00;-7.07;-7.07;1
-317.54;-109.90;135.00;-3.54;-3.54;1
-325.29;-109.90;140.00;-7.07;-7.07;1
-301.22;-105.29;100.00;-7.07;-7.07;0
-303.37;-111.49;105.00;-7.07;-7.07;0
-77.03;-84.98;150.00;0.00;0.00;0
-310.76;-110.26;130.00;-7.07;-7.07;0
-74.53;-80.65;155.00;0.00;0.00;0
-72.41;-76.12;160.00;0.00;0.00;0
-305.83;-109.78;120.00;-3.54;-3.54;0
-70.70;-71.42;165.00;0.00;0.00;0
-69.41;-66.59;170.00;0.00;0.00;0
-68.54;-61.67;175.00;0.00;0.00;0
-68.11;-56.68;180.00;0.00;0.00;0
-68.11;-51.68;185.00;0.00;0.00;0
-68.54;-46.70;190.00;0.00;0.00;0
-69.41;-41.78;195.00;0.00;0.00;0
-70.70;-36.95;200.00;0.00;0.00;0
-72.41;-32.25;205.00;0.00;0.00;0
-74.53;-27.72;210.00;0.00;0.00;0
-77.03;-23.39;215.00;0.00;0.00;0
-233.31;0.90;30.00;0.00;0.00;0
-236.52;4.73;35.00;0.00;0.00;0
-240.06;8.27;40.00;0.00;0.00;0
-243.89;11.48;45.00;0.00;0.00;0
-281.28;23.27;85.00;0.00;0.00;1
-247.98;14.35;50.00;0.00;0.00;0
-286.26;22.84;90.00;0.00;0.00;1
-252.31;16.85;55.00;0.00;0.00;0
-256.84;18.96;60.00;0.00;0.00;0
-261.54;20.67;65.00;0.00;0.00;0
-266.37;21.97;70.00;0.00;0.00;0
-271.30;22.84;75.00;0.00;0.00;0
-276.28;23.27;80.00;0.00;0.00;0
-285.68;21.97;95.00;0.00;0.00;1
-285.01;20.67;100.00;0.00;0.00;0
0.00;-80.00;0.00;0.00;0.00;0
-80.00;-160.00;0.00;0.00;0.00;0
-44.67;-165.95;70.00;0.00;0.00;0
-39.98;-167.66;75.00;0.00;0.00;0
-35.15;-168.96;80.00;0.00;0.00;0
-30.22;-169.82;85.00;0.00;0.00;0
-25.24;-170.26;90.00;0.00;0.00;0
-20.24;-170.26;95.00;0.00;0.00;0
-15.26;-169.82;100.00;0.00;0.00;0
-10.34;-168.96;105.00;0.00;0.00;0
-5.51;-167.66;110.00;0.00;0.00;0
-0.81;-165.95;115.00;0.00;0.00;0
3.72;-163.84;120.00;0.00;0.00;0
8.05;-161.34;125.00;0.00;0.00;0
12.15;-158.47;130.00;0.00;0.00;0
15.98;-155.26;135.00;0.00;0.00;0
19.52;-151.72;140.00;0.00;0.00;0
80.00;-160.00;0.00;0.00;0.00;0
85.65;-170.69;115.00;0.00;0.00;0
84.69;-168.58;120.00;0.00;0.00;0
83.52;-166.08;125.00;0.00;0.00;0
82.11;-163.21;130.00;0.00;0.00;0
85.94;-160.00;135.00;0.00;0.00;0
83.98;-156.46;140.00;0.00;0.00;0
81.69;-152.63;145.00;0.00;0.00;0
84.56;-148.54;150.00;0.00;0.00;0
87.06;-144.21;155.00;0.00;0.00;0
83.67;-139.68;160.00;0.00;0.00;0
85.38;-134.98;165.00;0.00;0.00;0
86.68;-130.15;170.00;0.00;0.00;0
87.54;-125.22;175.00;0.00;0.00;0
87.98;-120.24;180.00;0.00;0.00;0
87.98;-115.24;185.00;0.00;0.00;0
87.54;-110.26;190.00;0.00;0.00;0
332.98;-174.16;215.00;0.00;0.00;1
86.68;-105.34;195.00;0.00;0.00;0
320.43;-172.56;220.00;0.00;0.00;1
312.38;-169.98;225.00;-9.68;-2.50;1
85.38;-100.51;200.00;0.00;0.00;0
304.00;-167.69;230.00;-4.84;-1.25;1
83.67;-95.81;205.00;0.00;0.00;0
81.56;-91.28;210.00;0.00;0.00;0
290.49;-166.97;235.00;-4.84;-1.25;1
281.55;-165.35;240.00;-9.68;-2.50;0
272.38;-164.10;245.00;-4.84;-1.25;0
258.16;-164.49;250.00;-4.84;-1.25;0
248.62;-164.02;255.00;-9.68;-2.50;0
238.95;-163.98;260.00;-4.84;-1.25;0
224.34;-165.61;265.00;-4.84;-1.25;0
214.52;-166.42;270.00;-9.68;-2.50;0
204.68;-167.67;275.00;-4.84;-1.25;0
-9.75;-311.92;140.00;-4.84;-1.25;0
-17.81;-317.00;145.00;0.00;0.00;0
-30.35;-323.62;150.00;-4.84;-1.25;0
-44.63;-335.04;160.00;-4.83;-1.28;1
-37.68;-329.23;155.00;-9.68;-2.52;0
-51.17;-335.55;165.00;-4.83;-1.28;1
-62.03;-343.28;170.00;-4.83;4.19;0
-72.47;-351.10;175.00;-9.57;-2.90;0
-77.61;-352.27;180.00;-9.57;-2.90;0
-82.32;-358.96;185.00;-4.71;3.81;0
-86.59;-360.13;190.00;-4.71;-1.69;0
-94.93;-368.95;195.00;-4.71;3.81;0
12.31;-374.81;150.00;-9.21;-3.90;0
12.31;-369.81;155.00;0.00;0.00;0
11.87;-364.83;160.00;0.00;0.00;0
11.00;-359.90;165.00;0.00;0.00;0
9.71;-355.07;170.00;0.00;0.00;0
5.88;-345.84;180.00;0.00;0.00;1
8.00;-350.37;175.00;0.00;0.00;0
3.38;-341.51;185.00;0.00;0.00;0
0.52;-337.42;190.00;0.00;0.00;0
-2.70;-333.59;195.00;0.00;0.00;0
-6.23;-330.05;200.00;0.00;0.00;0
-10.06;-326.84;205.00;0.00;0.00;0
-14.16;-323.97;210.00;0.00;0.00;0
-18.49;-321.47;215.00;0.00;0.00;0
-97.20;-361.72;135.00;0.00;0.00;0
-98.49;-366.55;140.00;0.00;0.00;0
-99.36;-371.47;145.00;0.00;0.00;0
-99.79;-376.45;150.00;0.00;0.00;0
0.00;-160.00;0.00;0.00;0.00;0
-80.44;164.98;5.00;0.00;0.00;0
-79.57;154.59;10.00;0.00;0.00;0
-238.70;145.09;15.00;0.00;0.00;0
-237.40;140.27;20.00;0.00;0.00;0
-235.69;135.57;25.00;0.00;0.00;1
-233.58;131.04;30.00;0.00;0.00;1
-231.08;126.71;35.00;0.00;0.00;1
-228.21;122.61;40.00;0.00;0.00;1
-225.00;118.78;45.00;0.00;0.00;0
-221.46;115.24;50.00;0.00;0.00;0
-217.63;112.03;55.00;0.00;0.00;0
-213.54;109.16;60.00;0.00;0.00;0
-204.67;104.55;70.00;0.00;0.00;1
-205.43;94.46;75.00;0.00;0.00;1
-209.21;106.66;65.00;0.00;0.00;0
-203.33;88.98;80.00;-5.46;-8.38;1
-201.14;83.92;85.00;-2.73;-4.19;0
-201.62;75.10;90.00;-2.73;-4.19;0
-199.34;70.91;95.00;-5.46;-8.38;0
-197.09;67.16;100.00;-2.73;-4.19;0
-197.63;59.65;105.00;-2.73;-4.19;0
-195.53;56.75;110.00;-5.46;-8.38;0
-193.56;54.27;115.00;-2.73;-4.19;0
-194.48;48.01;120.00;-2.73;-4.19;0
-192.34;39.18;140.00;-5.46;-8.38;0
-193.14;39.83;135.00;-2.73;-4.19;0
-192.88;46.32;125.00;-5.46;-8.38;0
-191.85;38.82;145.00;-2.73;-4.19;0
-191.52;45.00;130.00;-2.73;-4.19;0
-194.44;34.54;150.00;-2.73;-4.19;0
-194.67;34.68;155.00;-5.46;-8.38;0
-195.29;35.02;160.00;-2.73;-4.19;0
-199.04;31.34;165.00;-2.73;-4.19;0
113.21;-174.91;170.00;0.00;0.00;0
114.08;-169.98;175.00;0.00;0.00;0
114.52;-165.00;180.00;0.00;0.00;0
114.52;-160.00;185.00;0.00;0.00;0
114.08;-155.02;190.00;0.00;0.00;0
113.21;-150.09;195.00;0.00;0.00;0
105.60;-131.71;215.00;0.00;0.00;1
111.92;-145.27;200.00;0.00;0.00;0
102.73;-127.61;220.00;0.00;0.00;1
110.21;-140.57;205.00;0.00;0.00;0
99.52;-123.78;225.00;0.00;0.00;1
108.10;-136.04;210.00;0.00;0.00;0
95.98;-120.24;230.00;0.00;0.00;1
-75.69;135.57;25.00;0.00;0.00;1
-73.58;131.04;30.00;0.00;0.00;1
-71.08;126.71;35.00;0.00;0.00;1
-80.00;160.00;0.00;0.00;0.00;0
-68.21;122.61;40.00;0.00;0.00;1
-80.00;155.00;5.00;0.00;0.00;0
-79.56;150.02;10.00;0.00;0.00;0
-78.70;145.09;15.00;0.00;0.00;0
-77.40;140.27;20.00;0.00;0.00;0
-65.00;118.78;45.00;0.00;0.00;0
-53.54;109.16;60.00;0.00;0.00;0
-57.63;112.03;55.00;0.00;0.00;0
-61.46;115.24;50.00;0.00;0.00;0
-53.53;104.16;65.00;0.00;0.00;0
-57.66;97.04;70.00;-4.33;-2.50;0
-61.62;90.33;75.00;-8.66;-5.00;0
-65.45;84.03;80.00;-8.66;-5.00;0
-69.18;78.16;85.00;-8.66;-5.00;0
-72.86;72.72;90.00;-8.66;-5.00;0
-76.52;67.72;95.00;-8.66;-5.00;0
-82.86;56.63;120.00;-4.33;-2.50;0
-87.19;54.13;125.00;-4.33;-2.50;0
-83.06;57.02;115.00;-8.66;-5.00;0
-87.42;54.49;130.00;-8.66;-5.00;0
-83.43;57.81;110.00;-4.33;-2.50;0
-80.20;63.15;100.00;-8.66;-5.00;0
-87.92;55.21;135.00;-4.33;-2.50;0
-93.04;53.74;140.00;-4.33;-2.50;0
-79.60;61.52;105.00;-8.66;-5.00;0
-94.16;55.07;145.00;-8.66;-5.00;0
-95.62;56.66;150.00;-4.33;-2.50;0
-101.78;55.99;155.00;-4.33;-2.50;0
-104.00;58.02;160.00;-8.66;-5.00;0
-77.40;387.23;345.00;0.00;0.00;0
-79.51;382.70;350.00;0.00;0.00;0
-81.23;378.00;355.00;0.00;0.00;0
-82.52;373.18;0.00;0.00;0.00;0
-83.39;368.25;5.00;0.00;0.00;0
-83.82;358.27;15.00;0.00;0.00;1
-83.82;363.27;10.00;0.00;0.00;0
-74.90;329.98;45.00;0.00;0.00;1
-72.03;325.88;50.00;0.00;0.00;1
-83.39;353.29;20.00;0.00;0.00;0
-82.52;348.36;25.00;0.00;0.00;0
-81.23;343.54;30.00;0.00;0.00;0
-79.51;338.84;35.00;0.00;0.00;0
-77.40;334.31;40.00;0.00;0.00;0
-150.91;113.95;55.00;0.00;0.00;0
-137.63;112.58;60.00;0.00;0.00;0
-124.57;113.19;65.00;9.75;2.16;0
-112.04;115.69;70.00;9.23;3.82;0
-100.35;119.94;75.00;8.43;5.37;0
-381.46;-114.42;80.00;-4.33;-2.50;0
-376.76;-116.13;85.00;0.00;0.00;0
-371.93;-117.42;90.00;0.00;0.00;0
-367.01;-118.29;95.00;0.00;0.00;0
-357.03;-118.73;105.00;0.00;0.00;1
-362.03;-118.73;100.00;0.00;0.00;0
-352.05;-118.29;110.00;0.00;0.00;1
-337.59;-114.42;125.00;0.00;0.00;0
-342.29;-116.13;120.00;0.00;0.00;0
-333.06;-112.30;130.00;0.00;0.00;0
-328.73;-109.80;135.00;0.00;0.00;0
-347.12;-117.42;115.00;0.00;0.00;0
-324.64;-106.94;140.00;0.00;0.00;0
-320.81;-103.72;145.00;0.00;0.00;0
-37.74;424.22;340.00;0.00;0.00;0
-42.44;425.93;345.00;0.00;0.00;0
-47.26;427.22;350.00;0.00;0.00;0
0.00;80.00;0.00;0.00;0.00;1
-0.44;84.98;5.00;0.00;0.00;1
-2.16;89.75;10.00;-0.44;9.98;1
-5.12;94.06;15.00;-2.16;9.75;1
-9.19;97.66;20.00;-3.82;9.23;1
-14.23;100.32;25.00;-5.37;8.43;1
-20.04;101.87;30.00;-6.75;7.37;1
-26.41;102.16;35.00;-7.93;6.08;1
-33.07;101.06;40.00;-8.86;4.61;1
-39.76;98.54;45.00;-9.53;3.00;1
-46.20;94.57;50.00;-9.91;1.30;1
-52.13;89.19;55.00;-9.98;-0.44;1
-57.26;82.50;60.00;-9.75;-2.16;1
-61.36;74.63;65.00;-9.23;-3.82;1
-64.19;65.77;70.00;-8.43;-5.37;1
-65.57;56.13;75.00;-7.37;-6.75;1
-65.36;45.98;80.00;-6.08;-7.93;1
-360.94;-156.21;85.00;0.00;0.00;1
-358.64;-160.87;90.00;0.00;0.00;1
-356.32;-165.09;95.00;-2.68;-4.22;1
-356.69;-173.10;100.00;-2.68;-4.22;0
-349.73;-177.56;145.00;-2.68;-4.22;1
-354.45;-176.45;105.00;-5.36;-8.44;0
-349.38;-178.58;120.00;-2.68;-4.22;1
-351.24;-176.47;115.00;-2.68;-4.22;0
-139.67;-168.93;155.00;0.00;0.00;0
-348.80;-181.47;135.00;-2.68;-4.22;0
-137.56;-164.40;160.00;0.00;0.00;0
-135.85;-159.70;165.00;0.00;0.00;0
-350.41;-184.52;125.00;-2.68;-4.22;0
-134.56;-154.87;170.00;0.00;0.00;0
-133.69;-149.95;175.00;0.00;0.00;0
-133.25;-144.97;180.00;0.00;0.00;0
-133.25;-139.97;185.00;0.00;0.00;0
-133.69;-134.99;190.00;0.00;0.00;0
-134.56;-130.06;195.00;0.00;0.00;0
-135.85;-125.23;200.00;0.00;0.00;0
-137.56;-120.54;205.00;0.00;0.00;0
-139.67;-116.00;210.00;0.00;0.00;0
-142.17;-111.67;215.00;0.00;0.00;0
-145.04;-107.58;220.00;0.00;0.00;0
54.24;120.06;235.00;-4.61;-8.86;0
50.15;122.93;240.00;0.00;0.00;0
45.82;125.43;245.00;0.00;0.00;0
41.28;127.54;250.00;0.00;0.00;0
36.59;129.25;255.00;0.00;0.00;0
31.76;130.55;260.00;0.00;0.00;0
26.83;131.42;265.00;0.00;0.00;0
21.85;131.85;270.00;0.00;0.00;0
16.85;131.85;275.00;0.00;0.00;0
11.87;131.42;280.00;0.00;0.00;0
6.95;130.55;285.00;0.00;0.00;0
2.12;129.25;290.00;0.00;0.00;0
-2.58;127.54;295.00;0.00;0.00;0
-7.11;125.43;300.00;0.00;0.00;0
-11.44;122.93;305.00;0.00;0.00;0
-15.54;120.06;310.00;0.00;0.00;0
-19.37;116.85;315.00;0.00;0.00;0
-22.91;113.31;320.00;0.00;0.00;0
-13.07;68.94;350.00;7.93;-6.08;1
-26.12;109.48;325.00;0.00;0.00;0
-28.99;105.39;330.00;0.00;0.00;0
-31.49;101.06;335.00;0.00;0.00;0
-26.85;89.16;340.00;0.00;0.00;0
-20.64;78.38;345.00;6.75;-7.37;0
-4.41;61.01;355.00;8.86;-4.61;0
-188.09;-200.60;95.00;0.00;0.00;0
-183.26;-201.89;100.00;0.00;0.00;0
-148.92;-198.89;135.00;0.00;0.00;1
-144.39;-196.77;140.00;0.00;0.00;1
-178.33;-202.76;105.00;0.00;0.00;0
-140.06;-194.27;145.00;0.00;0.00;1
-173.35;-203.19;110.00;0.00;0.00;0
-168.35;-203.19;115.00;0.00;0.00;0
-158.45;-201.89;125.00;0.00;0.00;1
-163.37;-202.76;120.00;0.00;0.00;0
-153.62;-200.60;130.00;0.00;0.00;0
160.00;80.00;0.00;0.00;0.00;0
160.00;75.00;5.00;0.00;0.00;0
160.44;70.02;10.00;0.00;0.00;0
161.30;65.09;15.00;0.00;0.00;0
162.60;60.27;20.00;0.00;0.00;0
164.31;55.57;25.00;0.00;0.00;0
-341.97;291.18;75.00;0.00;0.00;0
197.78;79.52;225.00;0.00;0.00;0
190.13;76.36;230.00;-4.88;-1.10;0
186.96;79.96;235.00;-4.88;-1.10;0
178.50;77.10;240.00;-4.88;-1.10;0
169.61;74.34;245.00;-4.88;-1.10;0
165.17;78.22;250.00;-4.88;-1.10;0
155.41;75.53;255.00;-9.76;-2.19;0
140.34;66.23;260.00;0.00;0.00;0
75.32;54.08;290.00;-4.88;-1.10;1
62.35;50.22;295.00;-9.76;-2.19;1
129.72;63.46;265.00;-4.88;-1.10;0
49.06;46.07;300.00;-9.76;-2.19;1
118.66;60.60;270.00;-4.88;-1.10;0
35.47;47.09;305.00;0.00;0.00;1
107.20;57.60;275.00;-4.88;-1.10;0
21.62;42.27;310.00;-4.88;-1.10;1
23.14;46.08;315.00;-4.88;-1.10;1
95.33;54.45;280.00;-4.88;-1.10;0
13.73;47.10;320.00;0.49;0.11;1
83.07;51.08;285.00;-4.88;-1.10;0
10.01;43.53;325.00;-4.88;-1.10;1
11.04;46.14;330.00;0.49;0.11;1
1.23;45.91;335.00;0.49;0.11;1
-8.63;45.25;340.00;-4.88;-1.10;0
-23.38;43.06;345.00;-4.88;-1.10;0
-33.24;41.53;350.00;-9.76;-2.19;0
-43.05;39.57;355.00;-4.88;-1.10;0
-57.63;36.08;0.00;-4.88;-1.10;0
-67.21;33.27;5.00;-9.76;-2.19;0
-76.62;30.07;10.00;-4.88;-1.10;0
-90.71;25.37;15.00;-4.88;-1.10;0
-99.68;21.41;20.00;-9.76;-2.19;0
-108.39;17.10;25.00;-4.88;-1.10;0
-137.52;1.25;40.00;-4.88;-1.10;1
-121.68;11.37;30.00;-4.88;-1.10;0
-149.78;-5.27;45.00;-4.88;-1.10;1
-129.77;6.45;35.00;-9.76;-2.19;0
-163.35;-16.70;55.00;-4.88;-1.10;0
-156.77;-10.90;50.00;-9.76;-2.20;0
-174.40;-23.74;60.00;-4.88;-1.10;0
-180.14;-29.78;65.00;-9.75;-2.21;0
-185.45;-35.88;70.00;-4.87;-1.12;0
-195.19;-43.16;75.00;-4.87;-1.12;0
-199.61;-49.32;80.00;-9.74;-2.28;0
-219.81;-81.28;105.00;-4.77;-1.49;1
-203.60;-55.43;85.00;-4.86;-1.19;0
-221.57;-87.28;110.00;-4.62;-1.91;1
-211.97;-62.83;90.00;-4.86;-1.19;0
-218.35;-91.11;115.00;-4.62;-1.91;1
-215.03;-69.02;95.00;-9.66;-2.57;0
-219.00;-91.90;120.00;0.00;0.00;0
-217.69;-75.04;100.00;-4.77;-1.49;0
-215.17;-95.11;125.00;-4.18;2.75;0
-211.07;-97.98;130.00;0.00;0.00;0
-212.63;-103.06;135.00;0.00;0.00;0
-208.10;-105.17;140.00;-5.89;-2.58;0
-203.40;-106.88;145.00;0.00;0.00;0
-198.57;-108.17;150.00;0.00;0.00;0
-193.65;-109.04;155.00;0.00;0.00;0
-188.20;-114.46;160.00;0.00;0.00;0
-182.73;-113.93;165.00;0.47;-4.98;0
-177.74;-113.50;170.00;0.47;0.52;0
-172.82;-107.13;175.00;0.00;0.00;0
-167.99;-105.84;180.00;0.00;5.50;0
-163.29;-104.13;185.00;0.00;0.00;0
160.00;0.00;0.00;0.00;0.00;0
80.44;390.02;10.00;0.00;0.00;1
80.00;395.00;5.00;0.00;0.00;0
81.30;385.09;15.00;0.00;0.00;1
-77.41;384.84;20.00;0.00;0.00;0
-75.70;380.14;25.00;0.00;0.00;0
-73.59;375.61;30.00;0.00;0.00;0
-71.09;371.28;35.00;0.00;0.00;0
-68.22;367.18;40.00;0.00;0.00;0
259.52;25.22;225.00;0.00;0.00;0
255.98;23.26;230.00;0.00;0.00;0
252.15;20.97;235.00;0.00;0.00;0
248.05;23.84;240.00;0.00;0.00;0
243.72;26.34;245.00;0.00;0.00;0
239.19;22.95;250.00;0.00;0.00;0
234.49;24.66;255.00;0.00;0.00;0
229.66;25.96;260.00;0.00;0.00;0
214.76;27.26;275.00;0.00;0.00;1
209.78;26.82;280.00;0.00;0.00;1
224.74;26.82;265.00;0.00;0.00;0
219.76;27.26;270.00;0.00;0.00;0
204.85;25.96;285.00;0.00;0.00;0
200.02;24.66;290.00;0.00;0.00;0
195.33;22.95;295.00;0.00;0.00;0
190.79;20.84;300.00;0.00;0.00;0
186.46;18.34;305.00;0.00;0.00;0
182.37;15.47;310.00;0.00;0.00;0
178.54;12.26;315.00;0.00;0.00;0
175.00;8.72;320.00;0.00;0.00;0
-77.92;235.18;325.00;0.00;0.00;0
-84.32;227.55;330.00;0.00;0.00;0
-90.36;219.69;335.00;-3.54;-3.54;0
-99.54;208.09;340.00;-3.54;-3.54;0
-108.32;196.32;345.00;-3.54;-3.54;0
-113.15;187.95;350.00;-3.54;-3.54;0
-117.55;179.49;355.00;-3.54;-3.54;0
-125.06;167.44;0.00;-3.54;-3.54;0
-128.60;158.90;5.00;-7.07;-7.07;0
-131.70;150.39;10.00;-3.54;-3.54;0
-137.90;138.39;15.00;-3.54;-3.54;0
-140.14;130.03;20.00;-7.07;-7.07;0
-141.97;121.79;25.00;-3.54;-3.54;0
-146.92;110.19;30.00;-3.54;-3.54;0
0.00;-80.00;0.00;0.00;0.00;0
